Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151
ERR12386726_1	33.2625	35.8495	36.5549	36.7009	36.51	36.5828	36.6117	36.5871	36.7208	36.6156	36.7153	36.6459	36.7143	36.6689	36.6354	36.6592	36.6344	36.6601	36.6544	36.6553	36.6389	36.625	36.6385	36.6373	36.6343	36.644	36.617	36.6377	36.6299	36.6204	36.6306	36.6027	36.6086	36.6069	36.608	36.5996	36.5896	36.6079	36.5845	36.5938	36.593	36.5709	36.5603	36.5795	36.5602	36.5812	36.5546	36.5785	36.5714	36.5841	36.5534	36.5369	36.5581	36.5404	36.5398	36.5441	36.5155	36.5596	36.5427	36.5365	36.5269	36.5302	36.5275	36.5334	36.5144	36.5267	36.5141	36.5333	36.5017	36.505	36.4971	36.4983	36.5108	36.501	36.5183	36.5262	36.512	36.508	36.4971	36.5151	36.4763	36.4902	36.4928	36.4836	36.5229	36.5017	36.4714	36.4856	36.4885	36.474	36.4571	36.439	36.4865	36.4563	36.4478	36.4488	36.4734	36.4593	36.4446	36.4448	36.4578	36.4369	36.4519	36.4319	36.4312	36.4153	36.4049	36.3801	36.4158	36.4125	36.3696	36.3748	36.3549	36.3595	36.3415	36.3852	36.3338	36.3806	36.3327	36.3187	36.3308	36.2884	36.2999	36.3354	36.2976	36.3025	36.32	36.332	36.2923	36.2888	36.213	36.268	36.2936	36.2715	36.2625	36.2621	36.2558	36.2749	36.2907	36.2759	36.2823	36.2518	36.2439	36.2346	36.2319	36.2859	36.2761	36.4072	36.4065	36.3547	34.6675
ERR12386727_1	33.3146	35.7821	36.5695	36.7331	36.5595	36.6197	36.6541	36.6095	36.7717	36.6671	36.756	36.7058	36.7492	36.7187	36.6802	36.7026	36.7055	36.714	36.6937	36.7082	36.7034	36.6689	36.6964	36.6861	36.6918	36.6907	36.6564	36.6801	36.6701	36.6741	36.6744	36.6604	36.6738	36.6612	36.6593	36.6591	36.6407	36.6508	36.6184	36.6425	36.6339	36.6349	36.6192	36.6232	36.6281	36.6285	36.6216	36.6281	36.6255	36.6213	36.6083	36.5986	36.6161	36.6066	36.6088	36.6056	36.5773	36.6157	36.6037	36.5929	36.598	36.5941	36.5874	36.5956	36.5844	36.5946	36.5908	36.5925	36.566	36.5662	36.567	36.5605	36.5593	36.5687	36.5782	36.5892	36.5799	36.5835	36.5562	36.5838	36.5566	36.5606	36.5717	36.5717	36.5801	36.5818	36.5612	36.5596	36.5628	36.5475	36.5317	36.52	36.5511	36.5165	36.5375	36.53	36.5395	36.5353	36.5252	36.5245	36.526	36.5224	36.5432	36.5139	36.5132	36.5154	36.4964	36.4635	36.4925	36.5032	36.4477	36.4542	36.4591	36.4493	36.4324	36.4766	36.4419	36.4633	36.4279	36.4221	36.4272	36.4191	36.4132	36.4238	36.3977	36.4125	36.4082	36.4083	36.3896	36.3896	36.3303	36.3647	36.37	36.3666	36.3559	36.3646	36.3608	36.369	36.3856	36.3846	36.3763	36.3749	36.3535	36.3433	36.3505	36.3762	36.3903	36.5075	36.4725	36.4528	34.7998
ERR12386728_1	33.5985	36.5319	36.5305	36.6221	36.3738	36.605	36.6307	36.5872	36.7235	36.6366	36.7085	36.6365	36.6786	36.6495	36.5972	36.609	36.6136	36.622	36.6167	36.6282	36.6006	36.5929	36.6093	36.6065	36.6075	36.6043	36.5706	36.5906	36.5779	36.5777	36.5899	36.5734	36.5714	36.5592	36.5756	36.5602	36.5618	36.5461	36.5389	36.5533	36.5358	36.5447	36.527	36.5237	36.5142	36.5386	36.5233	36.5325	36.523	36.5359	36.5356	36.5142	36.5232	36.4821	36.5198	36.4917	36.4704	36.5159	36.4928	36.4821	36.4877	36.489	36.4798	36.4721	36.4465	36.4711	36.4559	36.4695	36.4593	36.4547	36.4444	36.4379	36.4374	36.446	36.4474	36.4055	36.3871	36.421	36.4137	36.4174	36.3718	36.3883	36.3806	36.3999	36.407	36.3961	36.3796	36.3741	36.3722	36.3653	36.3765	36.3326	36.3777	36.3395	36.3646	36.3304	36.3509	36.3427	36.3284	36.3162	36.3071	36.3014	36.3226	36.307	36.2614	36.2667	36.2592	36.2021	36.2351	36.2354	36.2013	36.2062	36.1973	36.183	36.1505	36.1633	36.1443	36.1401	36.1346	36.1403	36.1576	36.1028	36.1231	36.1097	36.0688	36.0438	36.0667	36.0856	36.0625	36.0852	36.0284	36.062	36.0477	36.0083	36.0026	36.0092	35.9914	36.0305	35.9913	35.9865	35.981	35.9516	35.9627	35.9189	35.8924	35.8897	35.8863	36.1878	36.1612	36.0504	33.2189
ERR12386729_1	33.2824	35.8275	36.5658	36.7005	36.529	36.5905	36.6233	36.5891	36.7374	36.6342	36.7295	36.6678	36.7149	36.6847	36.653	36.6653	36.6571	36.6696	36.6599	36.6791	36.6676	36.6366	36.648	36.6508	36.653	36.6571	36.6264	36.6554	36.641	36.6434	36.6466	36.6369	36.6276	36.6291	36.6217	36.6217	36.6067	36.6143	36.5797	36.5909	36.5914	36.5913	36.5852	36.5931	36.5985	36.5917	36.5729	36.5868	36.5915	36.5768	36.5714	36.5604	36.5619	36.552	36.5563	36.5622	36.546	36.5798	36.5585	36.5312	36.5552	36.5394	36.5351	36.5621	36.5442	36.5442	36.5442	36.5403	36.5211	36.5209	36.5313	36.512	36.5178	36.5088	36.52	36.5433	36.533	36.5371	36.5065	36.5259	36.4969	36.5152	36.4974	36.5112	36.523	36.5247	36.505	36.4959	36.4939	36.4981	36.4718	36.4772	36.5034	36.4601	36.4789	36.4593	36.4909	36.4733	36.4671	36.4384	36.4684	36.4668	36.4837	36.4509	36.4457	36.4538	36.4247	36.3892	36.4358	36.4128	36.4003	36.3936	36.3801	36.3626	36.3568	36.3793	36.3748	36.3836	36.3358	36.3532	36.3544	36.3386	36.3318	36.3308	36.3325	36.3243	36.3265	36.3451	36.3109	36.2956	36.2417	36.2706	36.2956	36.2778	36.2811	36.286	36.2905	36.2967	36.3043	36.3016	36.2963	36.2559	36.2645	36.2684	36.2649	36.2844	36.3012	36.4429	36.4197	36.3836	34.7316
ERR12386730_1	33.4089	36.5795	36.5915	36.6774	36.4707	36.644	36.6742	36.6349	36.7648	36.6848	36.7522	36.6848	36.7183	36.6939	36.6352	36.6602	36.6737	36.6743	36.6701	36.6823	36.6616	36.6547	36.6642	36.6542	36.6668	36.666	36.6264	36.6537	36.6465	36.6332	36.6322	36.6318	36.6258	36.6234	36.6267	36.6186	36.6176	36.623	36.5956	36.6204	36.6038	36.6072	36.5787	36.6024	36.5896	36.5973	36.5873	36.6069	36.6025	36.5987	36.594	36.5752	36.5974	36.5609	36.5963	36.5862	36.5624	36.5904	36.5706	36.561	36.5687	36.5695	36.5654	36.5681	36.5327	36.5506	36.5454	36.5684	36.5485	36.5445	36.5386	36.5209	36.5143	36.5267	36.5354	36.5148	36.4977	36.5121	36.5084	36.5078	36.4685	36.4893	36.4936	36.4901	36.5116	36.4777	36.4817	36.4749	36.4821	36.4875	36.4954	36.4511	36.4927	36.4457	36.4865	36.4628	36.4614	36.4502	36.4601	36.4513	36.4311	36.4102	36.44	36.4226	36.398	36.3982	36.409	36.3642	36.3871	36.3814	36.3399	36.3372	36.3381	36.3234	36.3136	36.3379	36.3023	36.3255	36.3005	36.3202	36.3259	36.2861	36.2808	36.2829	36.2589	36.246	36.2591	36.269	36.2455	36.2701	36.2189	36.2638	36.2689	36.2077	36.2037	36.2327	36.2098	36.2178	36.1788	36.1824	36.2052	36.1891	36.1643	36.1194	36.1045	36.1082	36.115	36.3286	36.3145	36.2145	33.533
ERR12386731_1	33.2878	35.8599	36.5722	36.7047	36.517	36.5928	36.6287	36.5966	36.7298	36.6355	36.729	36.6661	36.7092	36.6736	36.6461	36.6728	36.6545	36.6696	36.6669	36.6657	36.658	36.6355	36.6556	36.6509	36.6554	36.6553	36.6163	36.6445	36.6405	36.6357	36.633	36.6253	36.618	36.6014	36.6188	36.6238	36.6056	36.6196	36.5853	36.6035	36.5871	36.5796	36.573	36.5917	36.5833	36.5977	36.5517	36.6002	36.5797	36.5735	36.5773	36.5542	36.5701	36.5599	36.5426	36.5586	36.526	36.5646	36.5516	36.5487	36.5574	36.5428	36.5109	36.5436	36.5245	36.5445	36.5318	36.5499	36.5171	36.5111	36.5121	36.5206	36.5098	36.5086	36.5143	36.5251	36.5196	36.5115	36.5099	36.5175	36.4786	36.5131	36.5058	36.4959	36.5301	36.5042	36.5013	36.5012	36.4948	36.479	36.4482	36.4376	36.4924	36.4578	36.4657	36.4669	36.4786	36.4686	36.4662	36.4455	36.4749	36.438	36.4547	36.4376	36.4335	36.4261	36.4095	36.3704	36.429	36.4043	36.3907	36.371	36.3646	36.388	36.3379	36.389	36.3478	36.3793	36.3606	36.342	36.3375	36.3115	36.3157	36.3269	36.2998	36.2987	36.319	36.3392	36.3058	36.3007	36.2228	36.2697	36.2787	36.2834	36.2772	36.281	36.2756	36.2776	36.303	36.2939	36.2906	36.2558	36.2748	36.251	36.2425	36.2768	36.312	36.4189	36.4312	36.3854	34.6549
ERR12386732_1	33.3279	36.5658	36.5707	36.6851	36.47	36.6515	36.678	36.6471	36.7633	36.6773	36.7533	36.6939	36.7331	36.6853	36.6486	36.6502	36.6731	36.6794	36.6762	36.6686	36.6653	36.6452	36.6658	36.6563	36.6651	36.663	36.6237	36.6626	36.6348	36.6254	36.6433	36.6368	36.6271	36.6194	36.6373	36.6268	36.6203	36.6343	36.613	36.6165	36.6124	36.6088	36.5917	36.6037	36.5923	36.6212	36.5947	36.5983	36.6134	36.5998	36.5962	36.5798	36.6073	36.5802	36.598	36.5911	36.5533	36.5952	36.5692	36.5596	36.5746	36.5814	36.5722	36.5652	36.548	36.5651	36.5554	36.5642	36.543	36.5558	36.5289	36.5444	36.5272	36.5305	36.5589	36.527	36.4892	36.5174	36.505	36.5172	36.4753	36.4922	36.485	36.4882	36.5287	36.4924	36.4918	36.5093	36.4769	36.4668	36.4916	36.4557	36.4851	36.4548	36.4762	36.4569	36.4806	36.476	36.4513	36.4325	36.452	36.4408	36.4663	36.4355	36.4068	36.3975	36.4051	36.3594	36.3946	36.3867	36.3522	36.3595	36.346	36.334	36.3031	36.3303	36.3133	36.3399	36.3078	36.3267	36.3224	36.2958	36.2968	36.3007	36.2488	36.2446	36.2709	36.2686	36.2575	36.2736	36.2071	36.2657	36.2501	36.2202	36.1989	36.2238	36.1816	36.2196	36.1761	36.1874	36.1926	36.1605	36.1354	36.1435	36.0782	36.1171	36.1115	36.3277	36.301	36.2366	33.5713
ERR12386733_1	33.3658	36.5622	36.58	36.6588	36.4382	36.6407	36.6627	36.6208	36.7456	36.6739	36.7362	36.6755	36.7141	36.6702	36.6313	36.6525	36.6555	36.6494	36.6567	36.6635	36.6468	36.6401	36.6376	36.6483	36.6595	36.645	36.6047	36.6409	36.6229	36.6152	36.6158	36.622	36.6125	36.5956	36.6078	36.6144	36.6053	36.5949	36.5842	36.6092	36.5842	36.5874	36.5735	36.5865	36.5616	36.5933	36.5772	36.599	36.5736	36.5629	36.5756	36.5467	36.596	36.5571	36.5735	36.5614	36.5413	36.5609	36.5402	36.5327	36.5474	36.5438	36.5545	36.5574	36.5228	36.5293	36.5349	36.5421	36.536	36.5202	36.5226	36.5214	36.4927	36.5208	36.513	36.493	36.4971	36.5015	36.4975	36.4932	36.4523	36.4672	36.4564	36.4802	36.4924	36.4799	36.474	36.4668	36.4618	36.4432	36.4635	36.4349	36.484	36.4364	36.4503	36.417	36.4629	36.4498	36.4407	36.4487	36.3986	36.4249	36.4108	36.3963	36.3908	36.3737	36.3913	36.3298	36.3525	36.3422	36.3411	36.3154	36.3375	36.2928	36.292	36.313	36.2657	36.326	36.2799	36.2809	36.3159	36.2505	36.2324	36.2562	36.2279	36.1996	36.2359	36.2483	36.2288	36.2425	36.189	36.2372	36.2066	36.1822	36.1433	36.1892	36.1752	36.2038	36.1716	36.1603	36.1863	36.1318	36.0796	36.0738	36.048	36.1086	36.0663	36.2762	36.2715	36.2224	33.5161
ERR12386734_1	33.2975	35.815	36.5905	36.7459	36.5917	36.6334	36.6715	36.6293	36.7742	36.6723	36.7643	36.712	36.7619	36.7218	36.6898	36.7172	36.7076	36.7117	36.7063	36.7137	36.7064	36.6906	36.6903	36.6999	36.7054	36.7027	36.6794	36.7035	36.6855	36.6809	36.6784	36.6704	36.6896	36.6632	36.6697	36.6607	36.6496	36.6649	36.627	36.6395	36.638	36.6451	36.6211	36.6338	36.6365	36.6456	36.6316	36.6377	36.6468	36.6258	36.6282	36.6018	36.6225	36.6058	36.6246	36.607	36.5851	36.618	36.6143	36.5893	36.6089	36.6077	36.5946	36.5936	36.5933	36.6004	36.5975	36.5945	36.5752	36.5823	36.5812	36.574	36.5782	36.5648	36.5948	36.6025	36.5847	36.5688	36.5655	36.5771	36.5715	36.575	36.5727	36.5621	36.5756	36.583	36.5689	36.5606	36.5482	36.5498	36.5583	36.5333	36.5671	36.5133	36.5497	36.5205	36.5445	36.542	36.5386	36.5189	36.5458	36.5369	36.5409	36.5053	36.5154	36.4952	36.5046	36.469	36.4996	36.4936	36.4658	36.4513	36.4626	36.4609	36.425	36.467	36.4544	36.4572	36.4257	36.4413	36.4421	36.4291	36.4335	36.433	36.3996	36.403	36.428	36.41	36.3994	36.3912	36.3262	36.3721	36.3741	36.4009	36.3683	36.3791	36.3635	36.3836	36.3804	36.3994	36.3987	36.3837	36.361	36.3503	36.3637	36.3821	36.3979	36.5146	36.4962	36.4462	34.7539
ERR12386735_1	33.3048	35.852	36.6055	36.7354	36.5644	36.6293	36.6542	36.6296	36.7687	36.6636	36.7688	36.7021	36.7485	36.7048	36.6748	36.7109	36.6882	36.7034	36.7	36.7057	36.6891	36.6713	36.6962	36.6863	36.6988	36.6913	36.6589	36.6834	36.673	36.6763	36.6757	36.6581	36.6642	36.6594	36.661	36.666	36.6455	36.6608	36.6289	36.6415	36.6332	36.6366	36.6164	36.6393	36.6181	36.6289	36.6026	36.6295	36.6343	36.6314	36.6087	36.5994	36.6123	36.599	36.6056	36.6065	36.5729	36.6137	36.596	36.5823	36.6049	36.5857	36.5726	36.6044	36.5756	36.5889	36.5808	36.5928	36.5704	36.5689	36.5589	36.5581	36.5691	36.5536	36.5706	36.5823	36.58	36.5663	36.561	36.5715	36.536	36.5524	36.5535	36.5527	36.591	36.5742	36.5594	36.5545	36.5443	36.5316	36.5317	36.5011	36.5549	36.5096	36.5374	36.5157	36.5372	36.5352	36.5134	36.506	36.526	36.5258	36.5256	36.4979	36.5018	36.5	36.4932	36.4529	36.4855	36.484	36.4538	36.4555	36.4403	36.4414	36.4155	36.4548	36.4356	36.4567	36.4345	36.4183	36.408	36.4001	36.3972	36.4066	36.386	36.3923	36.3962	36.4076	36.3913	36.3787	36.3167	36.3576	36.3612	36.355	36.3539	36.3616	36.3495	36.378	36.361	36.3532	36.3696	36.3605	36.3385	36.3282	36.3265	36.3617	36.3683	36.4923	36.4766	36.4402	34.7542
ERR12386736_1	33.3909	36.5654	36.5747	36.6651	36.4601	36.6509	36.6683	36.639	36.7609	36.6761	36.7432	36.6775	36.7195	36.6853	36.6321	36.6435	36.6613	36.6664	36.6569	36.6664	36.6542	36.6361	36.6509	36.6395	36.6548	36.6574	36.6113	36.6435	36.6293	36.623	36.6253	36.633	36.6177	36.6072	36.6104	36.6128	36.6075	36.6104	36.5863	36.6046	36.584	36.5893	36.5779	36.5774	36.5711	36.5778	36.5817	36.5866	36.5803	36.5783	36.5813	36.5547	36.5796	36.5472	36.5796	36.5629	36.5421	36.5742	36.5561	36.5444	36.5426	36.5423	36.5468	36.5404	36.5216	36.5262	36.5345	36.5356	36.5274	36.529	36.5098	36.4978	36.4992	36.5126	36.5181	36.4823	36.4747	36.4884	36.4893	36.5014	36.4488	36.4665	36.4436	36.4602	36.4878	36.4629	36.4505	36.4535	36.4461	36.4531	36.4558	36.412	36.4625	36.4182	36.4437	36.4228	36.4421	36.4354	36.4226	36.4147	36.4075	36.4004	36.4215	36.4014	36.3724	36.375	36.381	36.3265	36.341	36.3441	36.3065	36.326	36.3135	36.2887	36.2801	36.2941	36.2658	36.2995	36.2674	36.2749	36.2727	36.2467	36.231	36.2359	36.2256	36.207	36.2211	36.2278	36.2012	36.2349	36.1803	36.2106	36.2098	36.1766	36.1573	36.1771	36.1653	36.185	36.1315	36.1579	36.1585	36.1355	36.1161	36.0877	36.058	36.0572	36.0766	36.2958	36.2701	36.1935	33.502
ERR12386737_1	33.3084	35.8211	36.5885	36.7325	36.554	36.6181	36.6525	36.6138	36.7643	36.6582	36.7582	36.6949	36.7498	36.7053	36.6802	36.6991	36.6864	36.6983	36.6902	36.6993	36.6906	36.6648	36.6802	36.6793	36.6902	36.6781	36.652	36.6779	36.6607	36.6637	36.661	36.6575	36.6568	36.6587	36.6505	36.6561	36.6409	36.6494	36.6307	36.6427	36.6353	36.6223	36.6159	36.6285	36.6219	36.6297	36.6199	36.6248	36.6259	36.6165	36.6082	36.6009	36.6085	36.5953	36.6043	36.5992	36.5706	36.6105	36.6019	36.5804	36.5908	36.5815	36.5775	36.5926	36.5675	36.5876	36.5777	36.5829	36.5583	36.57	36.5632	36.5566	36.5623	36.5634	36.5646	36.5731	36.5691	36.5588	36.5596	36.5727	36.5393	36.5534	36.5444	36.5371	36.569	36.561	36.5465	36.548	36.5355	36.5281	36.5197	36.5144	36.5483	36.5103	36.5227	36.5056	36.53	36.5301	36.5131	36.4973	36.5299	36.5033	36.5078	36.4947	36.4843	36.4872	36.4755	36.4387	36.4916	36.4662	36.4506	36.4439	36.4327	36.4169	36.4137	36.4561	36.439	36.4307	36.4096	36.4175	36.4226	36.3788	36.3937	36.3983	36.3889	36.3797	36.3986	36.3923	36.3678	36.3888	36.2999	36.353	36.3533	36.347	36.3358	36.3423	36.3288	36.3579	36.3692	36.3613	36.3585	36.3398	36.3301	36.3287	36.3213	36.3412	36.3707	36.4608	36.4662	36.4247	34.7474
ERR12386738_1	33.3056	35.8097	36.5799	36.7368	36.5696	36.6296	36.6605	36.6176	36.777	36.6748	36.7599	36.7087	36.7571	36.7154	36.6879	36.704	36.6916	36.7166	36.7006	36.7059	36.6921	36.6789	36.6887	36.6997	36.7001	36.7008	36.6591	36.6879	36.6843	36.6678	36.6806	36.6719	36.6737	36.6614	36.6716	36.6606	36.6469	36.6589	36.6314	36.6339	36.6289	36.6369	36.6219	36.6317	36.6367	36.6315	36.6276	36.639	36.6463	36.6225	36.6119	36.613	36.6147	36.6054	36.6196	36.6116	36.5936	36.625	36.6135	36.598	36.6066	36.6055	36.6017	36.599	36.5922	36.6073	36.5994	36.5954	36.5776	36.5752	36.5713	36.5713	36.5774	36.5782	36.5801	36.5883	36.5836	36.5885	36.5784	36.5834	36.5697	36.5769	36.5632	36.5721	36.5985	36.5771	36.56	36.5643	36.5582	36.5544	36.5403	36.536	36.5612	36.5343	36.5538	36.5396	36.544	36.5461	36.5387	36.5191	36.5379	36.5339	36.5421	36.5116	36.5096	36.5039	36.4902	36.4752	36.4959	36.4977	36.4601	36.4746	36.4678	36.4575	36.4374	36.4691	36.4525	36.4757	36.4322	36.4359	36.4282	36.4141	36.4241	36.4209	36.4034	36.415	36.4153	36.413	36.3932	36.4044	36.3286	36.3693	36.3748	36.3614	36.3709	36.368	36.3546	36.3856	36.3782	36.3861	36.3702	36.3666	36.3522	36.3435	36.3501	36.3815	36.3832	36.5059	36.4888	36.4436	34.7687
ERR12386739_1	33.2919	35.8592	36.5742	36.7191	36.5255	36.6013	36.6469	36.5827	36.7466	36.6525	36.7468	36.6765	36.7248	36.6922	36.6475	36.6798	36.6816	36.6806	36.6839	36.6871	36.6758	36.6531	36.6589	36.6603	36.6788	36.6683	36.6291	36.6652	36.6481	36.6475	36.6551	36.6396	36.6404	36.6305	36.6399	36.6297	36.6243	36.6311	36.5949	36.613	36.6037	36.6078	36.598	36.6009	36.6024	36.593	36.5787	36.5965	36.6118	36.5932	36.5899	36.5871	36.5798	36.574	36.5804	36.5703	36.5477	36.5878	36.5745	36.5468	36.5607	36.5476	36.5548	36.5605	36.5356	36.5621	36.54	36.5495	36.5269	36.5361	36.5169	36.5194	36.5241	36.5055	36.548	36.5433	36.5317	36.5261	36.5306	36.542	36.5051	36.5201	36.5171	36.5236	36.5444	36.5294	36.5127	36.5213	36.4988	36.5132	36.4878	36.4533	36.5046	36.4744	36.5029	36.4861	36.5083	36.5002	36.4778	36.4661	36.4731	36.461	36.4886	36.4477	36.4475	36.4508	36.4361	36.408	36.4653	36.4342	36.4171	36.3888	36.3972	36.3758	36.3534	36.3867	36.3921	36.4077	36.3652	36.3883	36.3512	36.3605	36.3485	36.3641	36.3436	36.3345	36.3352	36.3551	36.3155	36.319	36.2456	36.3087	36.326	36.313	36.2951	36.2912	36.3252	36.312	36.3271	36.3207	36.3067	36.308	36.2987	36.2876	36.2752	36.3085	36.3475	36.4313	36.4141	36.3865	34.6573
ERR12386740_1	33.3192	35.7375	36.582	36.7469	36.588	36.6458	36.6697	36.6398	36.7927	36.6792	36.78	36.7217	36.7691	36.7361	36.6974	36.7254	36.7076	36.7266	36.7197	36.7317	36.7266	36.6952	36.7139	36.7121	36.717	36.7136	36.6851	36.705	36.6933	36.6926	36.6929	36.6883	36.6896	36.6845	36.6825	36.6835	36.6678	36.6788	36.6514	36.6574	36.6515	36.6533	36.6466	36.6521	36.6562	36.6565	36.6413	36.655	36.6608	36.6412	36.6401	36.6306	36.6389	36.6293	36.637	36.6373	36.6092	36.6507	36.6388	36.6133	36.6301	36.6174	36.6153	36.6363	36.6172	36.6209	36.6292	36.62	36.6045	36.5975	36.5995	36.6029	36.6076	36.5996	36.6134	36.6195	36.6009	36.6092	36.6102	36.6149	36.5883	36.6088	36.592	36.5899	36.6257	36.6144	36.5925	36.587	36.5767	36.5791	36.5766	36.5752	36.5976	36.5682	36.5692	36.5633	36.5829	36.5777	36.572	36.5535	36.572	36.567	36.5682	36.5509	36.5436	36.5499	36.5319	36.5149	36.538	36.5324	36.4954	36.4861	36.4989	36.4836	36.4681	36.5005	36.4928	36.496	36.468	36.4733	36.463	36.4548	36.4436	36.4564	36.4478	36.4456	36.4535	36.4532	36.454	36.4351	36.3806	36.4204	36.4294	36.4104	36.4031	36.4292	36.409	36.4247	36.4358	36.4269	36.4317	36.4111	36.3892	36.4131	36.3981	36.4251	36.4382	36.5363	36.5214	36.4837	34.8083
ERR12386741_1	33.3275	36.5626	36.5834	36.6748	36.4659	36.6484	36.6735	36.649	36.7596	36.6966	36.7509	36.687	36.7315	36.6855	36.6336	36.6587	36.6713	36.6705	36.6841	36.6809	36.6528	36.6368	36.6649	36.6569	36.6649	36.6579	36.6134	36.6561	36.6421	36.6367	36.6475	36.6447	36.633	36.6166	36.6234	36.6259	36.6308	36.6222	36.6033	36.6267	36.6082	36.6183	36.5957	36.6012	36.5966	36.6096	36.6055	36.6111	36.618	36.6038	36.6047	36.5803	36.6028	36.5723	36.5892	36.5905	36.5543	36.5936	36.5708	36.5803	36.5766	36.5819	36.569	36.5727	36.5455	36.5575	36.5539	36.572	36.5527	36.5422	36.5498	36.5358	36.5316	36.5315	36.5361	36.5145	36.5135	36.5263	36.5121	36.527	36.4833	36.4918	36.4953	36.4991	36.5282	36.4933	36.4901	36.489	36.4982	36.4768	36.4819	36.4542	36.4961	36.4578	36.4766	36.4556	36.4836	36.4769	36.4608	36.4527	36.4447	36.4441	36.4524	36.4489	36.4103	36.4006	36.4007	36.3702	36.39	36.4018	36.3723	36.3667	36.3432	36.3343	36.3197	36.3434	36.3212	36.3553	36.3021	36.318	36.3349	36.2731	36.2775	36.276	36.2621	36.2546	36.2815	36.2968	36.268	36.2994	36.2241	36.2627	36.2633	36.2187	36.2095	36.222	36.2121	36.2335	36.1876	36.218	36.2162	36.1635	36.1513	36.1416	36.094	36.1324	36.1046	36.3239	36.306	36.251	33.4925
ERR12386742_1	33.4642	36.5656	36.6032	36.7036	36.5111	36.6746	36.6939	36.6632	36.7882	36.7042	36.7679	36.714	36.7445	36.7183	36.6724	36.6796	36.6957	36.6977	36.6907	36.6963	36.6772	36.6699	36.6798	36.6804	36.6804	36.6869	36.6519	36.6777	36.6702	36.6624	36.6545	36.6658	36.6539	36.6446	36.6511	36.649	36.6486	36.6498	36.6197	36.6356	36.6233	36.6363	36.6061	36.6206	36.6189	36.6249	36.6309	36.632	36.6336	36.6217	36.6147	36.5943	36.6208	36.5925	36.6265	36.6013	36.5806	36.6174	36.6063	36.5895	36.5983	36.5911	36.6048	36.5914	36.575	36.589	36.5855	36.5778	36.58	36.5611	36.5639	36.5627	36.5536	36.5667	36.5818	36.5375	36.5237	36.546	36.5453	36.5563	36.5153	36.5347	36.5139	36.524	36.5406	36.5142	36.5155	36.5228	36.5115	36.5003	36.5075	36.4783	36.5247	36.4901	36.5063	36.4956	36.505	36.4912	36.501	36.4843	36.4727	36.4455	36.4882	36.4617	36.4451	36.4199	36.436	36.403	36.4125	36.4156	36.3694	36.38	36.4014	36.3556	36.3571	36.3613	36.3521	36.3694	36.349	36.3483	36.3619	36.312	36.3189	36.3052	36.2943	36.2823	36.3	36.3078	36.281	36.3016	36.2671	36.3049	36.2877	36.2414	36.2439	36.2543	36.226	36.2578	36.2319	36.2497	36.2552	36.2265	36.1854	36.1463	36.1521	36.1603	36.139	36.3368	36.3246	36.2629	33.5686
ERR12386743_1	33.2536	35.8259	36.5007	36.6507	36.4423	36.5481	36.5781	36.5336	36.6871	36.5586	36.6772	36.6052	36.6634	36.6318	36.5823	36.6245	36.601	36.6222	36.6131	36.622	36.6034	36.5842	36.5961	36.6003	36.6021	36.5935	36.5585	36.5926	36.5838	36.578	36.5874	36.5686	36.5768	36.5636	36.567	36.5567	36.5336	36.5547	36.5384	36.5424	36.5243	36.5249	36.516	36.5289	36.5214	36.525	36.5083	36.5315	36.5322	36.5185	36.5108	36.4851	36.5025	36.5004	36.4914	36.4989	36.467	36.5012	36.4937	36.4777	36.4859	36.4748	36.4496	36.4883	36.4584	36.4604	36.4527	36.4816	36.4523	36.4609	36.4422	36.4383	36.4479	36.4521	36.4545	36.4774	36.4482	36.4384	36.4191	36.4527	36.4299	36.4334	36.4277	36.4103	36.4391	36.441	36.4178	36.4204	36.4077	36.402	36.387	36.3838	36.4292	36.3826	36.4046	36.3724	36.4017	36.3956	36.3821	36.3749	36.3888	36.3672	36.3859	36.3455	36.3495	36.3583	36.3398	36.2932	36.3494	36.3112	36.2892	36.2754	36.2636	36.2819	36.2391	36.2865	36.2569	36.2977	36.2535	36.2548	36.2111	36.2022	36.2121	36.231	36.2268	36.1907	36.2276	36.2243	36.2114	36.1923	36.1307	36.1815	36.1714	36.1722	36.1698	36.1864	36.1792	36.1999	36.1975	36.1988	36.1664	36.1784	36.1614	36.1353	36.1559	36.1787	36.2023	36.3528	36.363	36.2906	34.5606
